date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
10-Jul-18,0,18.7,0,6,0,2.1,0,0.1,1023.2,19.065
11-Jul-18,0,19.1,0,10.6,0,10.8,0,0.8,1020.7,19.132
12-Jul-18,0,17.5,0,9.7,0,5.5,0,0,1020.6,18.355
13-Jul-18,0,19.2,0,10.2,0,11.8,0,0,1018.2,19.618
14-Jul-18,0,18.8,0,8.7,0,5.5,0,0.9,1012.8,17.69
15-Jul-18,0,19.3,0,12.9,0,15.9,0,7.6,1007.7,18.36
16-Jul-18,0,18.4,0,9.4,0,6.5,0,0.5,1009.3,17.868
17-Jul-18,0,17.5,0,8.6,0,7.1,0,5.4,1010.2,17.305
18-Jul-18,0,17.7,0,8,0,6.2,0,0.1,1013.8,17.385
19-Jul-18,0,19.8,0,7.1,0,3.8,0,3.2,1014.4,17.875
20-Jul-18,0,16.8,0,13.3,0,12.8,0,9,1010.6,17.915
21-Jul-18,0,18.9,0,13.1,0,13.2,0,0.1,1012.3,18.108
22-Jul-18,0,25,0,15.8,0,15.7,0,0,1011.3,20.702
23-Jul-18,0,18.5,0,13.2,0,16.3,0,7.9,1009.7,19.997
24-Jul-18,0,19.4,0,9.6,0,10.6,0,0.2,1010.1,19.015
25-Jul-18,0,23.1,0,8.6,0,6.8,0,0,1009.7,18.667
26-Jul-18,0,21.6,0,15.2,0,12.2,0,6.5,1004.5,17.94
27-Jul-18,0,18.9,0,14,0,13,0,3.4,997.8,17.788
28-Jul-18,0,16.4,0,8,0,11.2,0,7.1,992.8,16.44
29-Jul-18,0,17.3,0,6.3,0,3.5,0,1,993,16.24
30-Jul-18,0,17.2,0,9.5,0,8.3,0,14.2,998.9,17.05
31-Jul-18,0,16.8,0,9.9,0,7.2,0,2.8,1003.9,15.302
01-Aug-18,0,18,0,12.6,0,11.2,0,21.6,1007.7,15.57
02-Aug-18,0,19.4,0,16.4,0,14.5,0,0.9,1012.9,17.725
03-Aug-18,0,18.7,0,14,0,16.1,0,0.4,1018.9,18.985
04-Aug-18,0,17.9,0,13.3,0,12.9,0,0,1022.1,18.638
05-Aug-18,0,19.2,0,11.6,0,10.9,0,0,1017,17.983
06-Aug-18,0,19.6,0,13.1,0,13.6,0,0.1,1009.6,18.673
07-Aug-18,0,17.8,0,11.4,0,9.5,0,0.9,1004.1,18.193
08-Aug-18,0,16.1,0,7.1,0,7.8,0,3,1004.4,17.188
09-Aug-18,0,16.4,0,6.8,0,1.4,0,8.4,1008.8,16.073
10-Aug-18,0,15.9,0,5.1,0,4.8,0,0.9,1013.2,16.645
11-Aug-18,0,19.3,0,2.3,0,-0.9,0,1.7,1009.2,15.38
12-Aug-18,0,19.6,0,12.4,0,8.8,0,0,1002.4,18.585
13-Aug-18,0,17.7,0,11.7,0,8.2,0,0.1,1006.1,17.352
14-Aug-18,0,18.9,0,14.8,0,14.1,0,2.6,1008.1,17.515
15-Aug-18,0,18.1,0,8.9,0,12.5,0,4.9,1004.3,16.835
16-Aug-18,0,16.5,0,10.2,0,3.8,0,2.9,1006.7,15.315
17-Aug-18,0,16.2,0,11.4,0,10.1,0,12,1009.5,14.73
18-Aug-18,0,19,0,14.8,0,13.3,0,15.8,1007.2,16.4
19-Aug-18,0,18.6,0,15.4,0,15.1,0,0.2,1009.3,18.395
20-Aug-18,0,18.7,0,14.8,0,14.8,0,2.2,1014.1,18.94
21-Aug-18,0,22.5,0,14,0,12.7,0,1.6,1011,18.818
22-Aug-18,0,17.5,0,11.3,0,12.6,0,5.2,1010,17.657
23-Aug-18,0,15.5,0,9.6,0,8.4,0,9.8,1009,16.305
24-Aug-18,0,14.1,0,8.6,0,6.1,0,5.4,1009.8,14.73
25-Aug-18,0,16,0,6.1,0,2.7,0,0.7,1009.5,15.32
26-Aug-18,0,15.8,0,9.7,0,9.1,0,16.7,999.6,14.783
27-Aug-18,0,16,0,10.5,0,10.3,0,0.4,1004.5,15.233
28-Aug-18,0,15.1,0,6,0,8.4,0,5,1008.3,14.345
29-Aug-18,0,15.4,0,4,0,0.4,0,0.1,1014.4,13.335
30-Aug-18,0,16.6,0,6.6,0,7,0,0,1018.5,14.538
31-Aug-18,0,18.2,0,8.1,0,2.4,0,0.6,1014.8,14.195
01-Sept-18,0,19.5,0,12.6,0,12.1,0,0,1015.8,16.233
02-Sept-18,0,19.1,0,7.1,0,9,0,3.3,1016.6,16.08
03-Sept-18,0,15.3,0,3.3,0,-0.4,0,0,1022.1,14.01
04-Sept-18,0,15.4,0,3.4,0,0.3,0,0,1022.4,13.245
05-Sept-18,0,17.1,0,8.6,0,2.9,0,3.3,1019.7,14.538
06-Sept-18,0,14.2,0,7.6,0,10.9,0,1.6,1015.8,14.333
07-Sept-18,0,14.6,0,8.3,0,3.6,0,0.5,1011.5,13.94
08-Sept-18,0,15.2,0,11.8,0,10.6,0,6.4,1005.6,14.757
09-Sept-18,0,15.9,0,11.3,0,9.7,0,2.2,1007.4,15.073
10-Sept-18,0,15.9,0,10.6,0,9.3,0,5.3,1008.1,13.61
11-Sept-18,0,15.6,0,9.4,0,5.2,0,0.8,1011.6,13.61
12-Sept-18,0,15.8,0,7.2,0,2,0,0.1,1017.4,13.128
13-Sept-18,0,14.6,0,8.6,0,6,0,4.6,1014.3,13.28
14-Sept-18,0,16.1,0,10.1,0,9.6,0,4.2,1012.6,13.988
15-Sept-18,0,15.6,0,10.1,0,9.5,0,1.1,1007.9,13.82
16-Sept-18,0,16.1,0,11.1,0,8,0,0.1,1004.5,14.163
17-Sept-18,0,19.5,0,10.6,0,8.1,0,15.3,998.9,13.99
18-Sept-18,0,18.2,0,10.2,0,11.2,0,2.9,992,15.085
19-Sept-18,0,13.7,0,8.1,0,6.3,0,10.2,990.9,12.605
20-Sept-18,0,12.4,0,3.9,0,-0.1,0,0,998.5,10.825
