date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
26-Jun-16,0,17.9,0,11.1,0,10.4,0,2,1006.6,10.1,0,18,0,260,0,26,0,0,15.525,1.3,1.9,1.1,1.1,-2.6
27-Jun-16,0,18.2,0,9.7,0,9.8,0,0.1,1006.9,12.1,0,20,0,260,0,27,7.7,0,15.75,3.2,4.9,4.2,4.2,0.7
28-Jun-16,0,15.9,0,9.5,0,7.8,0,5,1001.4,6.2,0,13,0,240,0,28,1.8,0,15.025,2,2.8,1.1,1.1,-2.3
29-Jun-16,0,17.6,0,9.4,0,8.3,0,14.2,991.8,10,0,19,0,260,0,27,5.5,0,15.075,2.4,3.7,0,-10,-10
30-Jun-16,0,15.1,0,8.3,0,5.8,0,2.2,993.6,11.3,0,19,0,240,0,27,1.4,0,14.25,1.5,2.5,0,-0.7,-10
01-Jul-16,0,15.1,0,8.2,0,6.9,0,5.5,994.4,12.4,0,24,0,260,0,32,9.9,0,14.175,2.7,4.5,0,-2.8,-10
02-Jul-16,0,17,0,8,0,6.3,0,1.5,1000,13,0,21,0,260,0,28,9.7,0,14.05,3,5,1.5,1.5,-8
03-Jul-16,0,18.3,0,7.7,0,7.9,3,0,1005.7,7.5,0,12,0,250,0,17,6.9,0,15.375,3.2,4.6,4.6,4.6,-4.5
04-Jul-16,0,20.6,0,7.3,0,3.4,0,0.4,1002.8,9,0,19,0,260,0,28,4,0,15.45,2.5,3.5,6.6,6.6,-2.2
05-Jul-16,0,16.6,0,7.9,0,5.8,3,0,1008.6,7.8,0,13,0,260,0,18,2.7,0,15.55,2.6,3.8,9,9,0.5
06-Jul-16,0,18.3,0,11.1,0,8.6,2,0,1008,9.1,0,18,0,210,0,26,1.1,0,16.1,2.1,3,11,11,2.7
07-Jul-16,0,21.4,0,12.3,0,12.5,0,1.3,1002.7,8.4,0,16,0,220,0,23,5.9,0,17.3,3.3,4.7,12.6,12.6,4.7
08-Jul-16,0,20.6,0,13.1,0,12.6,2,0,1001.5,12.4,0,19,0,250,0,27,5.2,0,17.55,3.4,5.1,15.6,15.6,8.1
09-Jul-16,0,21.8,0,14.6,0,14.5,0,1.5,997.8,13.6,0,24,0,200,0,34,5.9,0,17.9,3,4.5,16.7,16.7,9.5
10-Jul-16,0,19.1,0,13.9,0,12.7,0,2.8,989.5,15.2,0,22,0,210,0,32,2.6,0,16.95,2.6,4,16.1,16.1,9.3
11-Jul-16,0,19.6,0,10.6,0,13.1,0,1.1,993.7,11.9,0,18,0,270,0,26,2.8,0,16.425,2.6,3.9,17.2,17.2,10.8
12-Jul-16,0,16,0,7.8,0,5.2,0,0.1,1003.6,7.2,0,13,0,260,0,18,2.2,0,15.925,2.5,3.7,19.2,19.2,13.2
13-Jul-16,0,17.3,0,8.6,0,6.4,0,0.2,1009.8,9.9,0,18,0,280,0,25,5.8,0,15.975,2.7,4.2,21.3,21.3,15.7
14-Jul-16,0,17.9,0,7.6,0,5.2,0,0.2,1014.3,7.2,0,12,0,250,0,17,5.6,0,16.65,2.5,3.6,23.1,23.1,17.8
15-Jul-16,0,24.1,0,12,0,11.2,0,6.6,1010.9,14.9,0,22,0,240,0,31,3.1,0,17.625,2.9,4.4,18.8,18.8,13.9
16-Jul-16,0,21,0,12.2,0,12.6,0,0.3,1011.4,10.4,0,17,0,260,0,23,8,0,18.2,3.3,5,21.3,21.3,16.9
17-Jul-16,0,23.1,0,12.4,0,10.2,0,0,1010.6,11.7,0,17,0,250,0,23,9.9,0,18.8,3.9,5.9,24.4,24.4,20.4
18-Jul-16,0,25.6,0,16.2,0,14.3,3,0,1008.9,7.5,0,12,0,190,0,18,14.9,0,21.25,4.7,6.4,28,28,24.6
19-Jul-16,0,25.9,0,14.9,0,9.4,2,0,1002.4,6.3,0,15,0,80,0,22,13.5,0,21.675,4.6,6.2,31.5,31.5,28.5
20-Jul-16,0,20.6,0,14.3,0,16.6,0,1,999.2,9.1,0,17,0,260,0,23,4.5,0,20.575,2.9,4.1,32.5,32.5,29.9
21-Jul-16,0,22.3,0,14.3,0,12.6,2,0,1002.8,9.6,0,17,0,210,0,23,5.1,0,19.525,3.6,4.9,35,35,32.7
22-Jul-16,0,18.5,0,13.8,0,14.2,0,1,1006.3,6.7,0,12,0,230,0,17,3.1,0,19.4,2.6,3.6,35.7,35.7,33.7
23-Jul-16,0,20.6,0,13.8,0,13.9,2,0,1008,7,0,14,0,220,0,19,2.6,0,19.1,2.6,3.6,37.5,37.5,35.7
24-Jul-16,0,20.3,0,11.5,0,9.3,0,1.4,1005.1,7.8,0,20,0,260,0,30,4.2,0,18.2,2.4,3.4,37.7,37.7,36
25-Jul-16,0,18.2,0,11.4,0,10.3,0,0.8,1007.1,10.5,0,17,0,240,0,21,3.4,0,17.2,2.1,3.2,38.3,38.3,36.8
26-Jul-16,0,19.4,0,13,0,12,0,5.8,1005.2,8.3,0,15,0,240,0,20,0.8,0,17.3,1.9,2.7,33.7,33.7,32.4
27-Jul-16,0,18.5,0,13.1,0,12.6,0,1.2,1004.2,6.4,0,14,0,260,0,17,1.7,0,17.8,2.4,3.3,34.2,34.2,33.1
28-Jul-16,0,20.7,0,13.6,0,11.6,0,1.6,1000.9,10,0,20,0,260,0,27,3.8,0,17.85,2.8,4,34.5,34.5,33.6
29-Jul-16,0,19.4,0,12,0,12,0,2.3,1001.2,5.1,0,12,0,250,0,16,4,0,17.975,2.8,3.8,34.1,34.1,33.5
30-Jul-16,0,17.8,0,11.3,0,9.9,2,0,1005.2,6.5,0,12,0,260,0,17,1.5,0,17.25,2.5,3.4,35.8,35.8,35.3
31-Jul-16,0,17.7,0,9.6,0,8,2,0,1007.2,7.7,0,12,0,260,0,18,4.7,0,16.95,2.4,3,37.4,37.4,37.1
01-Aug-16,0,16.3,0,10.7,0,8.7,2,0,1002.3,7,0,15,0,100,0,22,0.2,0,16.5,1.5,2.1,38.4,38.4,38.2
02-Aug-16,0,20.7,0,13.8,0,13.6,0,2.8,994.6,7.1,0,15,0,260,0,20,1.3,0,17.625,1.7,2.4,36.7,36.7,36.6
03-Aug-16,0,17.7,0,14,0,12.2,0,1.6,990.2,17.5,0,27,0,240,0,39,4.3,0,16.75,2.2,3.7,36.5,36.5,36.6
04-Aug-16,0,19.6,0,13.8,0,13.5,0,2.8,998.9,9.5,0,17,0,240,0,23,3.1,0,17.1,2.5,3.6,35.4,35.4,35.6
05-Aug-16,0,20.1,0,11.2,0,8.3,0,0.1,1009,6.5,0,13,0,240,0,18,4.5,0,17.525,2.8,3.9,37.2,37.2,37.6
06-Aug-16,0,22.8,0,12.3,0,10.1,2,0,1010.4,12.4,0,22,0,220,0,32,8,0,17.975,3,4.7,39.2,39.2,39.8
07-Aug-16,0,20.8,0,11.4,0,13.2,0,0.1,1007.6,18.9,0,29,0,250,0,40,2.5,0,17.3,3,4.3,41,41,41.8
08-Aug-16,0,18.7,0,9,0,8.9,2,0,1012.3,12.4,0,22,0,250,0,30,11.8,0,16.4,3.3,4.9,43.1,43.1,44
09-Aug-16,0,16.1,0,9.3,0,7.2,2,0,1017.7,9.9,0,16,0,290,0,24,2,0,15.625,2.2,3,44.4,44.4,45.4
10-Aug-16,0,14.5,0,10.6,0,8.6,0,4.1,1015,10.2,0,18,0,260,0,25,0,0,15.075,1.2,1.8,41,41,42.1
11-Aug-16,0,18.4,0,11.8,0,10.3,0,0.2,1011.9,15.6,0,22,0,260,0,29,0.1,0,15.325,1.8,2.8,41.9,41.9,43.1
12-Aug-16,0,20.8,0,11.6,0,11.1,0,0.4,1009.5,15.6,0,23,0,240,0,33,6.9,0,16.4,2.9,4.6,43.3,43.3,44.7
13-Aug-16,0,17.8,0,12.7,0,11.8,0,0.2,1011.1,10.2,0,16,0,250,0,24,2.6,0,16.65,1.8,2.6,44.2,44.2,45.7
14-Aug-16,0,17.3,0,12.5,0,12.5,0,0.1,1014.9,3.5,0,8,0,250,0,10,0,0,16.575,1.5,1.9,45,45,46.5
15-Aug-16,0,23.1,0,8.3,0,2.5,3,0,1011.5,5.8,0,13,0,180,0,18,13,0,17.425,3.4,4.6,47,47,48.6
16-Aug-16,0,23.9,0,11.3,0,2.5,3,0,1005.2,5.9,0,14,0,110,0,18,12.8,0,18.825,3.6,4.8,49,49,50.8
17-Aug-16,0,20.5,0,13.8,0,13.5,0,16.1,1001.4,4.5,0,13,0,150,0,20,0,0,17.6,1.6,2,33.8,33.8,35.7
18-Aug-16,0,19,0,12.3,0,11.1,0,0.3,997.9,3.4,0,10,0,110,0,13,0.3,0,17.05,1.5,1.9,34.5,34.5,36.5
19-Aug-16,0,21.4,0,13.2,0,12.1,0,5.1,987.5,10.9,0,21,0,130,0,31,6.9,0,17.15,2.6,3.7,31.2,31.2,33.3
20-Aug-16,0,19.4,0,14.2,0,13.1,0,20.8,986.2,18.1,0,26,0,220,0,40,1.8,0,16.325,1.9,2.9,11.8,11.8,14
21-Aug-16,0,18.5,0,12.8,0,12.6,0,2.4,999.7,13.2,0,17,0,220,0,25,2.2,0,16.425,1.4,2.4,10.7,10.7,12.9
22-Aug-16,0,20.7,0,16,0,12.6,0,0.6,1006.1,10,0,18,0,260,0,26,8.6,0,18.1,2.9,4.2,12.7,12.7,15.2
23-Aug-16,0,17.4,0,13.1,0,13.9,0,4.6,1008.7,5,0,10,0,240,0,13,0,0,17.3,1.1,1.5,9.1,9.1,11.6
24-Aug-16,0,20.9,0,8.1,0,5.8,3,0,1009.7,4.8,0,9,0,80,0,13,11.5,0,17.3,2.8,3.8,11.7,11.7,14.4
25-Aug-16,0,20.1,0,9.4,0,4.8,2,0,1005.4,4.7,0,12,0,200,0,17,8.3,0,17.575,2.4,3.3,13.9,13.9,16.7
26-Aug-16,0,20.1,0,10.9,0,8.8,0,0.1,1005.2,9,0,17,0,240,0,23,11.7,0,16.55,2.9,4.1,16.3,16.3,19.3
27-Aug-16,0,20.8,0,9.6,0,4.4,2,0,1003.8,5.2,0,13,0,120,0,19,7.3,0,16.575,2.6,3.6,18.5,18.5,21.7
28-Aug-16,0,20,0,10.1,0,11.7,2,0,1004.3,3.6,0,9,0,320,0,14,3.1,0,17.325,1.8,2.4,20.1,20.1,23.3
29-Aug-16,0,22,0,6.9,0,4.2,3,0,1010.6,6.8,0,14,0,240,0,21,9.4,0,16.9,2.6,3.7,22.2,22.2,25.6
30-Aug-16,0,21.1,0,13.8,0,7.4,3,0,1008,11.5,0,20,0,210,0,29,6.8,0,17.45,2.6,3.6,24.2,24.2,27.8
31-Aug-16,0,18.4,0,9.3,0,10.8,0,1.4,1007.5,11.9,0,20,0,250,0,34,6.8,0,16.675,1.9,3,24.3,24.3,27.9
01-Sept-16,0,17.8,0,8.8,0,6.6,0,0.8,1007.8,11.4,0,21,0,210,0,32,1.2,0,14.875,1.4,2.1,24.6,24.6,28.2
02-Sept-16,0,19.2,0,12.6,0,12.4,0,0.1,1003.8,10.4,0,16,0,240,0,22,6.2,0,15.975,2.5,3.4,26.4,26.4,30.1
03-Sept-16,0,17.3,0,11.6,0,9.8,0,18.7,997.7,7.4,0,21,0,250,0,29,0.1,0,15.025,1.1,1.4,8.5,8.5,12.3
04-Sept-16,0,19.1,0,11.8,0,10.2,0,6.2,998.3,7,0,14,0,240,0,21,1.8,0,15.75,1.7,2.3,3.9,3.9,7.7
05-Sept-16,0,24.9,0,13.8,0,10.7,0,3.9,1002.7,9.2,0,17,0,220,0,27,7.4,0,17.675,2.6,3.6,2.5,2.5,6.5
06-Sept-16,0,24.4,0,17.8,0,17,0,0,1007.6,12,0,20,0,210,0,27,5.6,0,18.95,2.9,4,5.3,5.3,9.4
07-Sept-16,0,21,0,17.5,0,16.1,0,1.8,1000.7,9.4,0,23,0,160,0,31,2,0,18.375,1.9,2.4,5.3,5.3,9.4
08-Sept-16,0,18.5,0,13.4,0,13.1,0,3.6,994.2,12.3,0,21,0,230,0,28,3.9,0,16.85,1.9,2.8,3.5,3.5,7.7
09-Sept-16,0,17.5,0,11.1,0,11.6,0,7.2,992.5,15.2,0,29,0,200,0,43,0,0,15.375,0.9,1.3,0,-2.9,1.4
10-Sept-16,0,17.1,0,10.1,0,8.9,2,0,999.6,8,0,12,0,220,0,18,4.3,0,14.6,2,2.7,2,2,3.4
11-Sept-16,0,18.4,0,9.9,0,7.1,2,0,996.3,16.4,0,31,0,190,0,43,5.9,0,14.2,1.9,3,3.8,3.8,5.2
12-Sept-16,0,20.8,0,12.6,0,14.7,0,3.7,992.7,14,0,26,0,190,0,37,1.6,0,16.875,1.2,1.8,1.2,1.2,2.7
13-Sept-16,0,16.5,0,11.4,0,10.6,0,1,1000.4,5,0,8,0,270,0,13,0.4,0,15.7,1.3,1.8,1.5,1.5,3
14-Sept-16,0,20.3,0,12.2,0,10.6,2,0,1001.4,4.7,0,13,0,80,0,20,6.3,0,16.5,1.8,2.4,3.3,3.3,4.8
15-Sept-16,0,20.2,0,11.4,0,8.1,0,0.1,1001.5,7.6,0,15,0,260,0,21,4.8,0,16.825,1.7,2.4,4.8,4.8,6.4
16-Sept-16,0,16.8,0,8.9,0,7.5,2,0,1007.9,10.2,0,16,0,280,0,22,6,0,14.95,1.7,2.5,6.5,6.5,8.1
17-Sept-16,0,16.9,0,8.9,0,7.5,3,0,1012.5,5.9,0,10,0,260,0,14,4.1,0,14.85,1.4,1.9,7.8,7.8,9.5
18-Sept-16,0,16.3,0,8.4,0,5.1,0,1.5,1010.2,7,0,15,0,220,0,20,1.1,0,14.425,0.6,0.9,6.9,6.9,8.6
19-Sept-16,0,14,0,6.4,0,2.7,0,0.1,1013.9,4.1,0,8,0,260,0,12,0,0,13.6,1,1.3,7.7,7.7,9.5
20-Sept-16,0,16.9,0,8.3,0,5.3,3,0,1008.9,4.5,0,8,0,260,0,12,1.2,0,14.2,1.5,2,9.1,9.1,11
21-Sept-16,0,15.6,0,8.1,0,6.8,0,5.2,1002.7,8.6,0,17,0,200,0,25,0.1,0,13.3,1,1.4,4.8,4.8,6.8
22-Sept-16,0,15.9,0,4.4,0,0.4,0,0.6,1005.8,9.8,0,17,0,220,0,29,7.7,0,12.05,1.7,2.4,5.8,5.8,7.9
23-Sept-16,0,17.5,0,7.8,0,5.2,0,0,1003.3,15.6,0,28,0,190,0,39,3,0,12.475,1.7,2.5,7.4,7.4,9.6
24-Sept-16,0,17.5,0,12.6,0,13,0,6.5,994.5,18.2,0,28,0,200,0,40,0,0,14.325,1.2,1.6,2.1,2.1,4.3
25-Sept-16,0,14.6,0,8.3,0,8,0,2,997.9,12,0,22,0,230,0,36,7.5,0,12.4,1.5,2.2,1.6,1.6,3.9
26-Sept-16,0,16.7,0,8.8,0,6,0,2.5,1003.5,4.5,0,11,0,210,0,15,4.6,0,13,1.3,1.8,0.4,0.4,2.7
27-Sept-16,0,17.3,0,11.4,0,11.5,0,0.1,1004.8,12.5,0,22,0,250,0,30,3.6,0,14.3,1.4,2,1.7,1.7,4
28-Sept-16,0,22.5,0,12.7,0,9.3,0,2.4,1005,17.8,0,25,0,220,0,35,2.6,0,15,1.9,2.6,1.2,1.2,3.5
29-Sept-16,0,15.1,0,9,0,9.1,0,1,999.8,15.9,0,25,0,260,0,34,8.9,0,13.2,1.7,2.6,1.9,1.9,4.2
30-Sept-16,0,13.8,0,7,0,6.5,0,5.9,997,8.5,0,16,0,200,0,21,5.7,0,11.6,1.2,1.7,0,-2.8,-0.4
01-Oct-16,0,12.8,0,3.5,0,2.1,0,1.8,998.2,3.7,0,12,0,10,0,20,0.9,0,11.05,0.8,1.1,0,-1,-1.4
02-Oct-16,0,16.8,0,0.7,1,-1.8,3,0,1006.3,5.2,0,12,0,130,0,16,8.9,0,10.35,1.3,1.8,1.3,1.3,0
03-Oct-16,0,16.6,0,11.1,0,6.3,2,0,1011.7,10.2,0,19,0,150,0,28,1.7,0,12.175,1.7,2.1,2.9,2.9,1.6
04-Oct-16,0,15.2,0,12.5,0,8.6,0,0,1015.7,9.8,0,17,0,140,0,25,0,0,12.55,1.3,1.6,4.2,4.2,2.9
05-Oct-16,0,15.7,0,10.1,0,9.2,3,0,1016.5,8.5,0,22,0,110,0,29,5,0,12.625,1.3,1.8,5.4,5.4,4.2
06-Oct-16,0,13.6,0,9.9,0,3.8,0,0,1014.4,12.1,0,22,0,120,0,30,6.4,0,11.25,1.7,2.3,7.1,7.1,6
07-Oct-16,0,14.9,0,7.2,0,4.1,2,0,1012,7.5,0,15,0,100,0,21,2.3,0,11.4,1.1,1.5,8.1,8.1,7.1
08-Oct-16,0,14.7,0,10.4,0,7.7,3,0,1016.5,2.8,0,7,0,80,0,10,0.1,0,12.425,0.8,1,8.8,8.8,7.8
09-Oct-16,0,15.1,0,5.5,0,2.6,3,0,1019.4,3,0,8,0,80,0,13,5.2,0,12.425,0.8,1.1,9.6,9.6,8.6
10-Oct-16,0,13.2,0,4.1,0,1.1,2,0,1016.9,2.9,0,10,0,80,0,15,1,0,10.825,0.7,1,10.2,10.2,9.4
11-Oct-16,0,13.6,0,3,1,-1.4,0,0.1,1013.2,6.2,0,14,0,100,0,20,7.4,0,9.975,0.8,1.2,10.8,10.8,10
12-Oct-16,0,13.2,0,3.8,0,7.5,0,0.2,1011.2,7.4,0,14,0,80,0,23,2.1,0,11.35,0.8,1.1,11.3,11.3,10.6
13-Oct-16,0,12.7,0,4.9,0,0.1,0,4.8,1003.6,5.3,0,14,0,90,0,20,3.7,0,10.5,0.7,1,7.2,7.2,6.5
14-Oct-16,0,12.5,0,5,0,0.1,0,2.8,994.7,6.9,0,14,0,110,0,19,5.2,0,10.25,0.8,1.1,5.1,5.1,4.5
15-Oct-16,0,13.9,0,7.8,0,7.4,0,23.9,990.9,6.2,0,15,0,120,0,21,4.1,0,10.8,1,1.3,0,-10,-10
16-Oct-16,0,13.7,0,10.2,0,5.9,0,7.4,989.8,14,0,27,0,200,0,39,6.4,0,10.6,1.3,1.8,0,-6.1,-10
17-Oct-16,0,13.7,0,8.9,0,7.2,0,2,998.8,14.8,0,22,0,220,0,31,5.9,0,10.375,1.1,1.5,0,-0.9,-10
18-Oct-16,0,11.3,0,5.6,0,3.9,0,0.9,1009,13.2,0,22,0,260,0,32,4.6,0,9.3,0.8,1.2,0,-0.1,-9.6
19-Oct-16,0,12.8,0,5.5,0,3.7,3,0,1014.6,6,0,11,0,240,0,16,5,0,9.325,0.8,1.1,0.8,0.8,-8.3
20-Oct-16,0,13.5,0,1.7,1,-0.6,3,0,1013.8,3,0,6,0,100,0,8,6.1,0,9.625,0.6,0.9,1.4,1.4,-7.2
21-Oct-16,0,14.5,0,5.2,0,3.9,3,0,1010.1,2.5,0,9,0,240,0,12,2.2,0,10.3,0.7,0.9,2.1,2.1,-6.2
22-Oct-16,0,11.9,0,7.6,0,5.4,3,0,1006.2,5.4,0,12,0,100,0,20,0.4,0,10.05,0.7,0.9,2.8,2.8,-5.2
23-Oct-16,0,11.2,0,8.3,0,5.4,0,0.5,1003,9.6,0,19,0,80,0,31,2.3,0,9.1,1.1,1.3,3.3,3.3,-4.4
24-Oct-16,0,11,0,8.4,0,6,0,0.7,1004.7,7.5,0,13,0,80,0,22,0.3,0,9.025,0.8,1.1,3.4,3.4,-4
25-Oct-16,0,14.2,0,6.6,0,5.9,3,0,1009.2,3.2,0,8,0,110,0,11,1.5,0,10.1,0.5,0.8,4,4,-3.3
26-Oct-16,0,14.4,0,9.8,0,8,0,0.2,1013.7,10.5,0,16,0,230,0,23,0.8,0,11,0.8,1.1,4.5,4.5,-2.5
27-Oct-16,0,15.3,0,11.3,0,10.3,2,0,1015.9,15,0,20,0,220,0,30,0.4,0,11.425,1.2,1.5,5.7,5.7,-1.1
28-Oct-16,0,14.6,0,12.2,0,10.3,0,0.1,1020.2,8.4,0,14,0,230,0,20,0.2,0,12.475,0.6,0.8,6.2,6.2,-0.6
29-Oct-16,0,13.6,0,5.2,0,10.4,3,0,1020.8,6.6,0,13,0,230,0,19,3.6,0,11.775,0.4,0.6,6.6,6.6,-0.1
30-Oct-16,0,14.9,0,5.3,0,1.5,3,0,1017.3,2.4,0,7,0,210,0,9,4,0,10.15,0.5,0.7,7,7,0.3
31-Oct-16,0,13.5,0,8.1,0,1.9,2,0,1015.7,4,0,9,0,40,0,14,3,0,11.125,0.4,0.7,7.4,7.4,0.8
01-Nov-16,0,10.6,0,0.4,0,5.1,3,0,1017.2,5.6,0,15,0,40,0,22,5.1,0,9.575,0.3,0.5,7.8,7.8,1.1
02-Nov-16,0,9.5,1,-0.5,1,-4.4,3,0,1015.2,4.2,0,7,0,250,0,9,3.7,0,7.15,0.4,0.6,8.1,8.1,1.5
03-Nov-16,0,9.2,0,5.7,0,4.4,0,2.3,1007.5,9.6,0,16,0,220,0,23,0.6,0,8.15,0.5,0.7,6.3,6.3,-0.2
04-Nov-16,0,9.1,0,3.9,0,2.4,0,0.4,999.1,9.4,0,15,0,260,0,21,6.7,0,7.8,0.4,0.6,6.3,6.3,-0.2
05-Nov-16,0,8.4,0,0.6,1,-1.6,3,0,1001.2,6.6,0,13,0,340,0,20,7.5,0,6.4,0.4,0.5,6.7,6.7,0.2
06-Nov-16,0,7.9,1,-0.7,1,-2.8,3,0,1005.2,6.6,0,13,0,340,0,21,5,0,4.975,0.5,0.7,7.1,7.1,0.7
07-Nov-16,0,8.4,1,-3,1,-6.9,3,0,1007.6,4.8,0,8,0,240,0,12,6.2,0,4.575,0.4,0.5,7.5,7.5,1
08-Nov-16,0,10.5,0,1.6,1,-0.8,0,10.9,995.5,9.1,0,19,0,200,0,26,0,0,5.95,0.4,0.6,0,-3,-9.4
09-Nov-16,0,9.6,0,2.9,0,1,0,0.2,991.1,11,0,15,0,250,0,21,2.8,0,6.075,0.5,0.7,0.3,0.3,-8.6
10-Nov-16,0,9.3,0,1.4,0,3.7,0,0.1,1000.4,11,0,17,0,270,0,25,6.8,0,6.4,0.4,0.5,0.6,0.6,-7.9
11-Nov-16,0,12.3,1,-0.5,1,-4,0,2.8,1001.8,12.6,0,30,0,190,0,43,1.2,0,5.475,0.4,0.6,0,-1.8,-9.9
12-Nov-16,0,13,0,4.8,0,2.1,0,0.4,1004.8,9.8,0,18,0,200,0,26,2.5,0,8.875,0.2,0.4,0,-0.2,-9.6
13-Nov-16,0,11.7,0,4.5,0,2.6,2,0,1015.5,10.2,0,17,0,220,0,23,0.1,0,7.9,0.5,0.7,0.5,0.5,-8.6
14-Nov-16,0,15.7,0,10.9,0,8.4,2,0,1014.8,13.8,0,18,0,220,0,27,0,0,10.375,0.7,0.9,1.3,1.3,-7.4
15-Nov-16,0,14.6,0,6.9,0,10.1,0,0.7,1010.8,10,0,19,0,230,0,26,1.6,0,10.975,0.3,0.5,0.9,0.9,-7.4
16-Nov-16,0,10.4,0,5.1,0,3.5,0,0.7,1000.6,16.5,0,23,0,260,0,33,3.3,0,8.475,0.5,0.7,0.7,0.7,-7.2
17-Nov-16,0,5.7,0,0.3,0,3.3,0,16.8,986.2,14.3,0,20,0,250,0,30,1.2,0,5.9,0.2,0.3,0,-10,-10
18-Nov-16,0,6.2,0,0.6,1,-0.6,0,0.4,983,14.3,0,19,0,240,0,27,3.5,0,4.175,0.5,0.6,0.1,0.1,-9.4
19-Nov-16,0,3.9,1,-1.1,1,-0.8,3,0,983.9,7.4,0,16,0,240,0,23,4.3,0,3.475,0.1,0.1,0.2,0.2,-8.9
20-Nov-16,0,1.9,1,-4,1,-7.5,3,0,981.9,4,0,9,0,230,0,13,0.7,0,2.375,0.2,0.2,0.3,0.3,-8.2
21-Nov-16,0,4.5,1,-1,1,-3.1,0,1.9,984.9,9.7,0,16,0,0,0,27,0,0,3.075,0.4,0.6,0,-1.1,-9.3
22-Nov-16,0,7.6,1,-1.3,0,1.2,0,0.1,995,8.8,0,15,0,350,0,26,0.6,0,4,0.6,0.8,0.5,0.5,-8.3
23-Nov-16,0,7.4,1,-2.3,1,-6.1,0,0.3,1009.9,3.7,0,9,0,30,0,13,2.6,0,3.175,0.2,0.2,0.4,0.4,-8.1
24-Nov-16,0,8.7,0,0.2,1,-3,3,0,1016,8.8,0,15,0,70,0,24,3.8,0,4.45,0.4,0.5,0.8,0.8,-7.3
25-Nov-16,0,8.2,0,6,0,4.2,0,0,1014.9,8.6,0,14,0,80,0,21,2.3,0,5.575,0.5,0.6,1.3,1.3,-6.4
26-Nov-16,0,8.6,0,4.6,0,3.4,3,0,1012.2,3.8,0,9,0,60,0,14,1.9,0,5.925,0.2,0.3,1.5,1.5,-5.8
27-Nov-16,0,9.9,0,6.4,0,5.6,2,0,1015,6.2,0,13,0,80,0,22,0.3,0,6.825,0.7,0.8,2.2,2.2,-4.9
28-Nov-16,0,7.5,0,5.2,0,5.2,0,0,1019,5.4,0,11,0,110,0,15,0,0,6.1,0.8,1,3,3,-3.8
29-Nov-16,0,7.6,1,-1.3,1,-6.4,3,0,1022.2,3.5,0,8,0,270,0,9,7,0,4.425,0.1,0.2,3.1,3.1,-3.5
30-Nov-16,0,8.4,1,-1.6,1,-4.7,3,0,1023.2,4.5,0,8,0,280,0,10,5.7,0,3.6,0,0.1,3.1,3.1,-3.4
01-Dec-16,0,6.3,1,-4.7,1,-7.7,3,0,1020.6,3.3,0,6,0,270,0,8,5.4,0,2.75,0,0.1,3.1,3.1,-3.2
02-Dec-16,0,7.7,1,-4.6,1,-7.7,0,0.1,1016.3,2.2,0,5,0,280,0,7,2.2,0,3.075,0,0.1,3,3,-3.1
03-Dec-16,0,7.3,0,5.1,1,-0.1,0,0.3,1013.2,3.6,0,8,0,130,0,12,0,0,4.8,0.4,0.6,3.1,3.1,-2.8
04-Dec-16,0,7.4,0,3.5,1,-1.5,3,0,1010.9,6.4,0,12,0,100,0,18,0.5,0,4.125,0.6,0.7,3.6,3.6,-2.1
05-Dec-16,0,8.1,0,0.9,1,-1.7,0,0,1010.2,3.1,0,9,0,100,0,12,0.3,0,3.8,0.3,0.4,3.9,3.9,-1.7
06-Dec-16,0,14.1,0,4.1,1,-1.2,0,0.2,1008,8.4,0,25,0,200,0,36,0,0,6.25,0.5,0.6,4.2,4.2,-1.3
07-Dec-16,0,14.8,0,11.3,0,8.5,0,0.6,1004.8,17,0,28,0,200,0,38,0,0,9.55,0.8,1,4.3,4.3,-1.1
08-Dec-16,0,13.3,0,8,0,5.9,0,2.6,1008.2,5.2,0,13,0,200,0,22,5.5,0,8.625,0.2,0.2,1.9,1.9,-3.5
09-Dec-16,0,13.8,0,9.7,0,2,0,0.6,1005.3,14.5,0,21,0,200,0,31,0,0,9.275,0.7,0.9,2,2,-3.2
10-Dec-16,0,10.1,0,6.3,0,4.9,2,0,1008.4,10,0,15,0,220,0,19,0.1,0,7.525,0.5,0.6,2.4,2.4,-2.6
11-Dec-16,0,8.8,0,4,0,4.6,3,0,1011.1,9.2,0,16,0,230,0,22,0.4,0,6.45,0.4,0.5,2.8,2.8,-2.1
12-Dec-16,0,10.8,0,4,1,-0.8,0,0.8,1006.8,2.8,0,8,0,230,0,12,0,0,6.25,0.3,0.4,2.3,2.3,-2.4
13-Dec-16,0,13.1,0,9.3,0,6.4,0,2.1,1001.1,6.8,0,18,0,180,0,26,5.1,0,8.125,0.1,0.1,0.4,0.4,-4.3
14-Dec-16,0,13.2,0,3.4,0,6.8,0,13.8,1001,7.6,0,22,0,180,0,32,0,0,8.425,0.6,0.7,0,-10,-10
15-Dec-16,0,11.7,0,2.7,1,-2.2,0,0.3,1000.6,5.8,0,18,0,180,0,27,3.9,0,6.375,0.2,0.3,0,-0.1,-9.6
16-Dec-16,0,10.3,0,1.2,1,-0.2,0,3.5,1011.2,5.9,0,11,0,260,0,15,0.3,0,6.8,0.2,0.3,0,-3.3,-10
